"location_name","location_type","location_fips_code","population","state","county","metro","2017_01","2017_02","2017_03","2017_04","2017_05","2017_06","2017_07","2017_08","2017_09","2017_10","2017_11","2017_12","2018_01","2018_02","2018_03","2018_04","2018_05","2018_06","2018_07","2018_08","2018_09","2018_10","2018_11","2018_12","2019_01","2019_02","2019_03","2019_04","2019_05","2019_06","2019_07","2019_08","2019_09","2019_10","2019_11","2019_12","2020_01","2020_02","2020_03","2020_04","2020_05","2020_06","2020_07","2020_08","2020_09","2020_10","2020_11","2020_12","2021_01","2021_02","2021_03","2021_04","2021_05","2021_06","2021_07","2021_08","2021_09","2021_10","2021_11","2021_12","2022_01","2022_02","2022_03","2022_04","2022_05","2022_06","2022_07","2022_08","2022_09","2022_10","2022_11","2022_12","2023_01","2023_02","2023_03","2023_04","2023_05","2023_06","2023_07","2023_08","2023_09","2023_10","2023_11","2023_12","2024_01","2024_02","2024_03","2024_04","2024_05","2024_06","2024_07","2024_08","2024_09","2024_10","2024_11","2024_12","2025_01","2025_02","2025_03","2025_04"
"Milwaukee-Waukesha, WI","Metro",33340,1576525,"Wisconsin",,"Milwaukee-Waukesha, WI",,0.0809474616292798,0.0813628270556423,0.0814327514025877,0.0800862810254481,0.0754624698994737,0.0735630719713371,0.07492372767393,0.0786376428997681,0.0841003165434656,0.0865189628285961,0.0855213730163422,0.0801150490128314,0.0747597569155064,0.0688322640683743,0.0616039483007585,0.0575472718604366,0.0554084667761319,0.0535827941861327,0.0529167071965663,0.0530229715016426,0.0528107643252269,0.0512445847124868,0.0519704612695438,0.052941647691657,0.0551628052108729,0.0607399073484122,0.0646270148160905,0.0653113261191375,0.0659974474071645,0.0649578344515658,0.0634961722515254,0.0653636924486511,0.0642910388092054,0.0630227569660396,0.061889793562887,0.0596739933553941,0.0588572170503865,0.0587434983365547,0.0591203234267616,0.0598415840251716,0.0600197034426747,0.0600310179380044,0.0589372335769763,0.0573359844162223,0.0556061332131949,0.0536371997458559,0.052197344038995,0.0504442942800069,0.0490863592481021,0.0471195334574783,0.0444818229771313,0.0412929900092915,0.0380643950193765,0.0346887996569359,0.0320085343510996,0.0304724287505458,0.0295595050313441,0.0286140197531734,0.0278834014562722,0.0279232380610334,0.0278063551280076,0.0284582858426771,0.0288425595484102,0.0289634542728434,0.0311186799083714,0.035223735611996,0.0397267603231169,0.0433454645188162,0.0451348782390272,0.0447522917682044,0.044791956418847,0.0451021630816709,0.0451878885725498,0.0468489393188789,0.0469790640938485,0.0467558550920981,0.0467247706456279,0.0481821974794683,0.0520577270956411,0.056758673508583,0.0608786088964332,0.0611671721208993,0.0599703029320474,0.058631326804288,0.0577354881644268,0.0561329438815438,0.0548778824498706,0.053255600686062,0.0526835397689442,0.0549170812658075,0.0565244714682152,0.0632307517650346,0.0690305135161543,0.0739853550837412,0.0782231435902568,0.0761617286244031,0.0728353797500121,0.0693176226657122,0.066160273119023
"Sacramento County, CA","County",6067,1537948,"California","Sacramento County, CA","Sacramento-Roseville-Folsom, CA",0.0313736498721401,0.0337202603184098,0.0328910305822305,0.0306794212086907,0.0289823744510086,0.0255563323821224,0.0248158198073454,0.027278574870527,0.0316267619679453,0.0368592485229904,0.040773585071497,0.0435927171712428,0.0448513103456755,0.0444795982865323,0.0429628595948957,0.0414089175708819,0.0403394639934069,0.0405086236761847,0.0425298332415316,0.045194131270836,0.0462303079766538,0.0475687647549664,0.0474183211015005,0.0455388604061136,0.0446189588754015,0.0436653789204914,0.0432400408402536,0.0446367605971154,0.0453456118505601,0.0454186893828317,0.045585052456868,0.0445236830462948,0.0450755817489042,0.046373889531773,0.0480371164578887,0.0497451710885896,0.0502929748301133,0.050355821508829,0.0495777657110528,0.0487020026756387,0.0466051300964118,0.043260633824252,0.0390344254566444,0.0344299994482823,0.0302480348639099,0.0272878119096085,0.0277957549762369,0.0293628507400645,0.0312695331607509,0.0330127448415982,0.0320324076258322,0.0296224425073314,0.0260921099370851,0.0224234417333113,0.0195027898088604,0.0184040082522038,0.0197920940886182,0.0225569188270244,0.0260541694536045,0.0289745467180091,0.0311717136874264,0.0329279719087651,0.0334776936052891,0.034584474673383,0.0352929183240673,0.0359589110077103,0.0371966247879351,0.0384493771708073,0.0399777555997017,0.0418918142539999,0.0442557834234135,0.0458942675770893,0.047262218315006,0.0475403879882828,0.0480247127718582,0.0484620024949084,0.0484591515012229,0.0490804970991254,0.0482996364682962,0.0476569685444127,0.0481867276395263,0.0485520775041875,0.049384148430218,0.0503225804697934,0.0517607021070333,0.0524865500205962,0.052646391883791,0.052460868964011,0.0496918415745941,0.0471696488375308,0.0449616040740949,0.0432475273482668,0.0433192134356307,0.0444457608614052,0.0462459507124414,0.0474678033207494,0.0481662942042107,0.0477907033875881,0.0463957706665374,0.0454472352865305
"Jacksonville, FL","Metro",27260,1533796,"Florida",,"Jacksonville, FL",0.0710996014098254,0.064741091707295,0.0632179860475732,0.0623037649229432,0.0603284864159785,0.0612198376329936,0.0610383325951902,0.0606620317340324,0.0592961169506408,0.0567599274779862,0.0549623058747155,0.0546563237837938,0.0551232337465745,0.0572900971802521,0.0591786314844959,0.0595292984036503,0.0594875945095126,0.057876760618263,0.0563111416016267,0.0547365581089616,0.0531455997967328,0.0534880022086193,0.0545150637993257,0.0568027188281749,0.0598600711622003,0.0618378162426772,0.0621793179648024,0.0619841710170225,0.0611529095153864,0.0601715108969529,0.0609431025944458,0.0615921656916893,0.0618723140600694,0.0628610719359017,0.0629645559502119,0.0631666711058581,0.0632991758659409,0.0635898140853203,0.0644970362490221,0.0653939884583367,0.0661150106826258,0.0654431135999936,0.0625379078666226,0.0595279077372465,0.0559667469466506,0.0536369765078002,0.053441944217857,0.0538883263654706,0.0547354465347024,0.0542167098119325,0.051873373111757,0.0471688023247147,0.0417936214591059,0.037243076095999,0.0337140523595906,0.0316470027494321,0.0313499656854766,0.0325106868940936,0.0354955450920228,0.0397377347979928,0.0433110270541602,0.0469018712850685,0.0491475795906596,0.0502777423270167,0.0519188908765739,0.0529702522555125,0.0536957993429794,0.0548867735042354,0.0557773794899132,0.0564556280572026,0.0571708642454144,0.0578593717190229,0.0585111733684951,0.0589222188614858,0.059644077407968,0.0603598835290732,0.0610215101070927,0.0612477659305424,0.0612517776044023,0.0614465318407185,0.0620952119697587,0.0634039275834971,0.0648945218682542,0.0656120352895776,0.0653962939364154,0.0660444748926181,0.0665420919917385,0.0673474333240412,0.0692445066828012,0.0714249499298631,0.0734171864893468,0.0746353689797893,0.0746016082537112,0.0733796059287237,0.0725903252905096,0.0725758968645576,0.0731359311175009,0.0743628415167599,0.0750863085264815,0.0757724620229962
"San Antonio, TX","City",4865000,1529133,"Texas","Bexar County","San Antonio-New Braunfels, TX",0.0745326086178978,0.0755975133201282,0.0749102289875948,0.0749577517775765,0.0764068696249147,0.0768603523748567,0.0779000056352722,0.0813504513830429,0.0825497543600345,0.0822040495116756,0.0823686208807232,0.0796588155343728,0.0781498441439101,0.0784396985352955,0.0781980699995486,0.078717925745407,0.079587498124399,0.0804324488141771,0.0816493074381681,0.0819207158997722,0.0822889717916805,0.0835498877265321,0.0856528011276116,0.0888760682223234,0.0918886362183041,0.0942690642144646,0.0942074717632381,0.0931535169759127,0.0924594607804438,0.0916363066354323,0.0916614008257234,0.0913681360382339,0.0899632507651429,0.0887495755182957,0.088388149973889,0.0885769490595851,0.0897050604762729,0.0915157968294705,0.0929503482299912,0.0944933100130877,0.0952383659578183,0.0938725738232327,0.0918307093019863,0.0890710132367234,0.0861051233342274,0.0844427486221515,0.0833813324342419,0.083476354404833,0.0825387759522153,0.0809472344936443,0.0781687094279574,0.0731843639350417,0.0686343415771544,0.0630055041363443,0.0574185377983906,0.052547483006891,0.0487984940104879,0.0474973966238799,0.0479610279533066,0.0500711107548685,0.0525037151966946,0.0546033609357747,0.0564623714104727,0.0583449053721483,0.0602156280534886,0.0620752636322001,0.0641884942533462,0.0660296594079971,0.0683697200217043,0.0708326291731353,0.0730298412630642,0.0751174611116019,0.0763674009991704,0.07749270197749,0.0787395114434802,0.0800096732045176,0.0812857252883483,0.0824851260471,0.0837249129352051,0.0852297152007613,0.0863964815675666,0.0873835435011138,0.0878380805678334,0.0865564221419612,0.0856732631370611,0.0848951718726843,0.0835588378934337,0.083363874289866,0.0842171477086034,0.08516694427781,0.0868732316100182,0.0879316328951888,0.08717901352569,0.0865797895863065,0.0864164366639273,0.0868112933164592,0.0881542990973708,0.0895805508789657,0.0903083398420254,0.0909478812973959
"Palm Beach County, FL","County",12099,1482057,"Florida","Palm Beach County, FL","Miami-Fort Lauderdale-Pompano Beach, FL",0.08281228228829,0.0848934395583752,0.0879482240695308,0.0914797593672015,0.0970510285961773,0.101045655878103,0.10103512045404,0.0981227088782248,0.0921902754788292,0.0848399866183904,0.0787908023448834,0.0728158296168216,0.0689730903358936,0.067751614934015,0.0689735838894884,0.0714105505417495,0.0740300887305173,0.075361434626936,0.073877214510036,0.0710202374745608,0.0675570086743773,0.0640555738914948,0.0614874500285742,0.0600871243732774,0.0596218248416679,0.0599948655627772,0.0613394882856159,0.0637390715463056,0.0667275401326363,0.069733492275485,0.0710281030012832,0.0697565057937713,0.0666788583403544,0.0628472733650074,0.0593683285380684,0.057760518178793,0.0571843725708323,0.0583554324191445,0.0612938549776002,0.0662470490898904,0.0715988819869927,0.0750234483697521,0.0752980425925233,0.0723084702070207,0.0670906054606949,0.0615804480371184,0.0575639227668603,0.054689427508146,0.0531161538528537,0.0524422717986834,0.0524657387342097,0.0509632863961069,0.0481184462499286,0.0440054682280744,0.0389075216369317,0.0337376591598761,0.0299651455829596,0.0276358690746072,0.0262726049314928,0.0270931763477834,0.0296719823107178,0.0336855755915974,0.0389686735527506,0.0449144949326027,0.0497136682285199,0.0534822961176215,0.0564308291104649,0.0573857032937523,0.0573808082009619,0.0560464083889658,0.0535404151134326,0.0521649109014282,0.0518260031143189,0.0530857546879314,0.055610707277196,0.0582542862416158,0.0602111509980748,0.0605097050110921,0.0598207496304499,0.0584495925144186,0.0570793204629565,0.0562092486272701,0.055487101691693,0.0554132751104751,0.055862169921208,0.0567412147617291,0.0579817611133922,0.059329407698233,0.0611746365438242,0.0628862315147903,0.0643098908307684,0.0639210934750186,0.0624813319562408,0.0614475294132316,0.0600463635335544,0.0593579050960186,0.0591181870796168,0.0597390663127457,0.0617559105377871,0.0644509114736695
"Hillsborough County, FL","County",12057,1451358,"Florida","Hillsborough County, FL","Tampa-St. Petersburg-Clearwater, FL",0.0679418985732608,0.0683622344198951,0.0694986730818149,0.0696950764842768,0.0705854042137929,0.0709304621221718,0.0697647560753438,0.06925257990567,0.068384110783776,0.0672380388575435,0.0657654594179725,0.0640329424212137,0.0615864984861854,0.0602199684787583,0.0599764563359651,0.0598049254741063,0.0600335511123435,0.0590278401115278,0.0574910502317381,0.0555108603655976,0.0555369787621247,0.0562354939256246,0.05755365931751,0.0595495090186056,0.0603490822273811,0.0626212768129455,0.0646621452493058,0.0660657667080663,0.0669947409121753,0.0664723320657633,0.065409261327234,0.0646628978047055,0.0649719235353308,0.0651282383991765,0.0655683144581185,0.0662044561527415,0.0660707609204079,0.0657746666845716,0.0659971061090962,0.0677009371299282,0.0682290390947236,0.0681800086492703,0.0668369150564986,0.0637737117576219,0.0616229352369189,0.0599495055436231,0.0587915928488163,0.0578305007806482,0.0558121332330024,0.0532456368958361,0.0502320105831576,0.0454441099832536,0.0399271435772406,0.0340884200450231,0.0289822555932861,0.0256443922952614,0.0256376074843039,0.0276827416894585,0.030842132568138,0.035006712711012,0.0382689938031098,0.0415196287506987,0.0437714293601756,0.0450374069085822,0.0459851058193519,0.0460351928753053,0.0465618644695314,0.047636545485487,0.0494445702836863,0.0528133924931473,0.0560072704765883,0.0584884585479925,0.0603485388200239,0.0611032079173111,0.0620265963091059,0.0626211744052078,0.0628193878382852,0.0624089159586587,0.0614087940114848,0.0620563134013576,0.0637472153190032,0.0657934567488724,0.0679897269817056,0.069134641709948,0.0690555077579983,0.0687616697283243,0.0698742921577759,0.0714941203517345,0.0726555849234196,0.0739354508591917,0.0741416418747358,0.0735262191882424,0.0736086472840502,0.0724136710016716,0.0702877054112162,0.068275562149524,0.0665091803339879,0.0663008888219249,0.0678989852264799,0.0692979366239456
"San Diego, CA","City",666000,1414545,"California","San Diego County","San Diego-Chula Vista-Carlsbad, CA",0.0502803582266694,0.0524596773957715,0.0532147762767157,0.0519385799839969,0.0501540868804562,0.0486055942599497,0.0468311704579097,0.047848669749326,0.0497222072819311,0.0494010831097955,0.0494697522669318,0.0484576418169709,0.048111624637838,0.0480568571459613,0.0479977598995599,0.0474284925035616,0.0458818322261311,0.0452679725780135,0.0448058715091624,0.0446033913079108,0.0451914985287516,0.046970436102592,0.0481786839898059,0.0503730744659412,0.0523898267291473,0.0528337682394807,0.0546369287466052,0.0556717619613354,0.0560894762954136,0.0555112550579006,0.0538859563753157,0.0521597580917368,0.0508389704383711,0.0508040525670134,0.0511662666848498,0.051041272081413,0.0506443558032112,0.0496301087153702,0.0478313633250048,0.048654668961667,0.0510000927509899,0.0533645398541944,0.0546080220086694,0.053359181444201,0.0499199840254519,0.046785262558157,0.0452258640211431,0.0440151006783972,0.044278076660022,0.0443448526202215,0.0428630181056175,0.0397268032874311,0.0346457584862781,0.029055326076683,0.0237629202605934,0.0200163927115455,0.0181348083664443,0.0179049543481904,0.0196217365054256,0.0227151315962459,0.0258894827956744,0.0280656316314413,0.0291688144305137,0.0281644135269311,0.0268647883408901,0.0254132883567287,0.02547935541532,0.0272213474260702,0.0303312807971389,0.0341042093843004,0.0371667311236664,0.0396102344829215,0.0404088818746373,0.0412349458493732,0.0410386739234844,0.0408765742834386,0.0409542507628563,0.0412678494830001,0.0422767259783269,0.0435586441099008,0.0479607797932802,0.0524504018585115,0.0569596686399024,0.0607270513802955,0.0611389424444101,0.0606694037624378,0.0594716887997248,0.05867005111408,0.0584196914936358,0.058284084625487,0.0588755458516495,0.0598480117080447,0.0598785635149567,0.0596870229326076,0.0593817324887446,0.0597803433832526,0.0605320701854661,0.0615884536926017,0.0641504538061671,0.065551698172239
"Oklahoma City, OK","Metro",36420,1397040,"Oklahoma",,"Oklahoma City, OK",0.0858606796411596,0.0836301222716313,0.0826868640535451,0.0814346030064888,0.0808893174233413,0.0806112380665024,0.0792718310388999,0.0812218923177219,0.0814268059373301,0.0805899999134413,0.0796228257235448,0.0776562071235679,0.0758640773954184,0.0756434343757599,0.0754521202563872,0.0748900295517367,0.0768194317308099,0.0785670655297358,0.0792231775690818,0.0777294714449337,0.0733175487409655,0.0701324964878859,0.070246935450952,0.0742490205480948,0.0805686931638793,0.0858001091856255,0.0887154894680514,0.0867888625571547,0.0818491580283817,0.0776163331657181,0.0723516806662043,0.0684650646671038,0.0655599817594961,0.0623199098156676,0.0612841251575628,0.0604432906499394,0.060204649739795,0.0601365843020561,0.0596193565973316,0.0607995932501837,0.0613731129802323,0.0600462853213699,0.058300000913614,0.0548227881855029,0.0520167327694454,0.0513082594576087,0.0520550669877656,0.0532937364129005,0.052914996404883,0.0514229155937201,0.04874217913872,0.0449023501970617,0.0419607388172849,0.0393624551109027,0.037054319816987,0.0355327337123884,0.0350613296610706,0.0356886183551426,0.0370856531390137,0.0392342391391929,0.0411970609557848,0.0428887037487716,0.0444540139799041,0.0448647920422386,0.0446795864183303,0.0466870744009493,0.0487722764039775,0.0513357698738508,0.0550597423840947,0.0579692294868373,0.0603754006757753,0.0625314457828499,0.0635457066126311,0.062507361721614,0.0611626859580694,0.0598515781199967,0.059486307052432,0.0609451916116553,0.0626695116620026,0.0644066762738652,0.0648822984048788,0.0627434420143613,0.0608847392435646,0.0597196089024099,0.0588961969665276,0.0606871881545938,0.0613085905769086,0.061440802378816,0.06093568366589,0.059100898841546,0.0585043989062558,0.0581424644391405,0.0586844930634639,0.0583098137047396,0.0573290042801707,0.0565617803384072,0.056149561231897,0.0568022372914359,0.059787818999459,0.0633807487421059
"Orange County, FL","County",12095,1373784,"Florida","Orange County, FL","Orlando-Kissimmee-Sanford, FL",0.0642702313324419,0.0635802185232896,0.062429745759205,0.0617115920830583,0.060809645700448,0.0595798872719913,0.0581861844872516,0.0572381267275509,0.0554028235682828,0.0531347879068927,0.0512636228963485,0.0500575909128857,0.0508103080787403,0.0530481610170629,0.0552634644767593,0.0569118624161142,0.0582880957859511,0.0595102836250484,0.0612040080021591,0.0613823976142073,0.06107569904434,0.0611494017902002,0.0600147947971259,0.0599591481911529,0.0591188433491192,0.0576774231761363,0.0573453954737722,0.0567911082694604,0.0568692173303124,0.0571902334692522,0.0568765488486342,0.0573754309195117,0.0579492768869864,0.0585625516673616,0.0613630594031569,0.0633465120905157,0.0653727937145382,0.0670029912449878,0.0676038460105899,0.070302174983021,0.0727136129814786,0.0744707289402645,0.0752248992332624,0.0752544644120542,0.0762875871128274,0.0776878641203507,0.0793270441317015,0.0799999296862048,0.076939250533619,0.0722825094427479,0.0664623740555724,0.0585073961092757,0.0511030875767787,0.0443043577284436,0.0388588125486142,0.0354341676362619,0.034065053046904,0.0353273651789967,0.0371876812040552,0.0393234799804385,0.0414459381742023,0.0424192249501354,0.0435227560506157,0.0442335467393753,0.0451222299157186,0.0460198482867874,0.0468115145349357,0.0482357633131879,0.0496607680159522,0.0502456455918007,0.0504054701313795,0.0502125014432932,0.0501268562369491,0.0511457597471784,0.0528746546796281,0.0541654475397219,0.0553362232232308,0.0569261415402068,0.0577617458941753,0.0603920470013937,0.0631495127802965,0.0646184422608137,0.0662501587345899,0.0664426726355908,0.0659631225597449,0.065967051701162,0.0653850644839619,0.0645900169920831,0.0639494505487987,0.0628604321662033,0.0623478950305253,0.0626809355278353,0.0634223016364113,0.0649497017855977,0.0662848778918924,0.066942316875801,0.0671843371696157,0.0686218835934574,0.0708100036704306,0.0728498874879162
"Raleigh-Cary, NC","Metro",39580,1362997,"North Carolina",,"Raleigh-Cary, NC",0.0786266643235354,0.075389143721546,0.0744718570538476,0.0748077366277389,0.0736914221625699,0.0734938211553835,0.0731712386873603,0.0721309356052433,0.0707853827360015,0.0703638869395096,0.0698831247880421,0.0694201639440855,0.0701937714996034,0.0705887132380867,0.0721892800486031,0.0736350346224777,0.0755649599280578,0.0780400458762321,0.078066373895371,0.0773121022166993,0.0758591272231488,0.0733062075609131,0.0718620047208404,0.0713315914543983,0.0705166358157524,0.0703499436006787,0.0696269511190013,0.0684439403772553,0.0667807496569761,0.0650355765097507,0.0638730482801996,0.0629430937363539,0.0624861670428725,0.0623967422589862,0.0634098315564986,0.064666807589906,0.0660434838204306,0.0678732373239874,0.0683816098129129,0.0696649376062315,0.0714963393384459,0.0715792359957034,0.0710075361062079,0.0694177194733198,0.0672499691696021,0.0661990283456554,0.0665318350534818,0.0671426437170819,0.0669272049466465,0.0655434244974425,0.0632935695254742,0.0587235095977822,0.0529663500716557,0.0466845626638652,0.040458815281549,0.0368409949197473,0.0352917533697147,0.0359393673114245,0.0377144290893319,0.0398072435112702,0.0415899123904953,0.0431134340019075,0.0439921196276513,0.0441635379300866,0.0445678919273552,0.045322495097401,0.0466358509948192,0.0485145157375054,0.051393985093948,0.054162838264597,0.0567404409576303,0.0587570567742241,0.0600214481452073,0.061139955144731,0.061842753676203,0.0627883371425389,0.0636776180238884,0.0648473351834431,0.066509359801436,0.0689807336404265,0.0704932203946794,0.0718923494193477,0.0738850417386922,0.0756571746569706,0.0779392180759479,0.0810515811261196,0.0824900403613594,0.0846516575606753,0.0865003700936464,0.0868601331478019,0.0877837563767016,0.0880695348091073,0.0886677750538897,0.0894013355472752,0.0894977959275198,0.0883609075082628,0.0875941426253111,0.0871794784325461,0.0871781971667914,0.0872293303049845
"New Hampshire","State",33,1355244,"New Hampshire",,,0.0261141723823533,0.0256542764337768,0.0270857161871706,0.0273371718768885,0.0258795793981422,0.0244946041442726,0.0215590531069538,0.0180741150384447,0.0176432268997851,0.0177876133871909,0.0182949854849324,0.0204075072057218,0.021761672787007,0.0232043778207588,0.0234148152961629,0.0227651255416475,0.0216380293634797,0.0196290454670347,0.0182754014226789,0.0165471553431958,0.0151726575635383,0.0146202475292223,0.0146905276752684,0.018573332099154,0.0232756746324857,0.0259446919210565,0.0295438945131096,0.0291147592275474,0.0282974228430435,0.0289581981950381,0.029154104990089,0.0306134547965785,0.0303926453253716,0.0307094918726452,0.029922143945728,0.029070627041728,0.0292859782270382,0.0298691141184368,0.0335184250392725,0.0379857814148481,0.0430758579043811,0.0457285246265756,0.0466951951891438,0.0450956313031936,0.0391899636958947,0.0354602932988071,0.0305963580733803,0.0274830467167712,0.0310945897549298,0.0335524511824492,0.0360656566637025,0.0367777105950473,0.0341732709775972,0.0304316476152068,0.0272173853649439,0.025413437326599,0.0232358607435878,0.0235444728156403,0.0238800909762148,0.024219774442199,0.0266139372392859,0.0288075160371505,0.0308874042271666,0.0328468559228964,0.0332781713870927,0.0328774475195161,0.0332292076030504,0.0344156253917044,0.0363675386926461,0.0384920107719972,0.0390238227587587,0.0377954347353433,0.0363739331180019,0.0361069301786213,0.0373526664894148,0.0405098518983686,0.0423112606206603,0.0439988753823312,0.0444936903499073,0.0439428687099106,0.043613036127449,0.0423117100379192,0.0424521865552574,0.0443706904496736,0.0471148254787505,0.0515888852341173,0.0564726751746403,0.0585327987778306,0.0623354914222906,0.0614511638234158,0.0582425610185702,0.0556581750746451,0.0516633360041399,0.0511274482477349,0.0506021421149228,0.0520647702959031,0.0525660038337633,0.0534662775999535,0.054330602788349,0.0529419151518899
"Memphis, TN-MS-AR","Metro",32820,1343150,"Tennessee",,"Memphis, TN-MS-AR",0.0509262827065762,0.0525234244642546,0.0529616883629824,0.0535384892671371,0.0581917518221909,0.0598089989241892,0.0617722420916702,0.0681651624993493,0.0705467125282001,0.0773326150499788,0.0814947967338496,0.0797880651377521,0.0827109359616631,0.0826054144271378,0.0818154769070102,0.0815363641659488,0.0758457721894125,0.06934715140647,0.0626339735553893,0.0566101350817035,0.0516165684183007,0.0485437241863129,0.0482507629020199,0.0487575141093174,0.0502110888085686,0.0523954268971808,0.0534901441704203,0.0526707277467673,0.0511204603013618,0.0472035250152094,0.0457417955524759,0.0450065502644535,0.0457231693705867,0.0500601768382614,0.0549332500828829,0.0611474722257627,0.0661920279108989,0.0705553598058193,0.0717979782200005,0.0713304456162589,0.0718656804912247,0.0687882583317231,0.066742235406181,0.0636412297073297,0.0588601993074575,0.0560337133131069,0.0543253990609592,0.0543841300153433,0.0538607978136078,0.0525201293213298,0.048817501053695,0.0440840271444186,0.0402362622050068,0.0373176681977951,0.0362836323706876,0.0357418412694014,0.0356374904624909,0.0351198714924312,0.0350247380157793,0.0360923213265356,0.037090285524326,0.039121837518369,0.040784516379563,0.0419125523260854,0.0433572720011566,0.0449263312329693,0.0471682976511322,0.0501357285846622,0.0540802948735306,0.0584329816645312,0.0621293040344081,0.0647628358217484,0.0657454218672655,0.0653327943837096,0.0645158062537829,0.0641952600097765,0.064871721627509,0.0661903861575601,0.0678155683850858,0.0698062812315423,0.0713293647110415,0.074285487896927,0.0771505958335871,0.0796631948905003,0.080985120819743,0.0796905532912925,0.0781165993016168,0.0779301487991404,0.0770629516677686,0.0777398738970291,0.0802467761278323,0.0814568301860581,0.0841264153542877,0.0867155491723381,0.0876126834456212,0.0874297101620116,0.0868763903301234,0.0855412259525215,0.0836791000121651,0.0811388545188649
"Dallas, TX","City",4819000,1338846,"Texas","Dallas County","Dallas-Fort Worth-Arlington, TX",0.0666187660125186,0.0694812126172856,0.0718879605381807,0.0732813129174568,0.0754791532151421,0.0767965476299416,0.0770212417855157,0.0778211792303386,0.0786579544631492,0.0784579543988212,0.0781734902961369,0.0774030646555768,0.0771697044348922,0.0779588444661907,0.0783134242337667,0.0781094658439725,0.077167269299607,0.0758758568437895,0.075037306295428,0.0741973534572857,0.0743259275292477,0.0746465748016799,0.0747751925014021,0.0747599875460187,0.0740060470124674,0.0733233551145776,0.0730534645699149,0.072774119736623,0.0727821700280518,0.0715804865413247,0.0701881410672052,0.0701954759422158,0.0705897577415334,0.0717755943891311,0.0721956784241819,0.0716083554587503,0.0712313741452385,0.0709215549854936,0.0712856732663084,0.0728164112981029,0.0744984586265808,0.0759995089795043,0.0774846153046697,0.0783733244847749,0.0787407755955584,0.0794145977353397,0.080295032857798,0.0810961279959845,0.0813343205005982,0.0801957190328506,0.0774803940097068,0.0718135678989655,0.0650631699982859,0.0578357987090413,0.0514907176484273,0.0476106331037024,0.0462200864425631,0.0465630447997659,0.0477261866931609,0.0488683771722971,0.0492250987237874,0.0500922053645306,0.0508925080382109,0.0517687771702806,0.0523940329344519,0.0520497356531496,0.0526690298503586,0.0537045527836137,0.0557839223271311,0.0582733511734208,0.060482632599145,0.0628970249008347,0.064546646690485,0.0667000594435553,0.0691735106333986,0.0703925312341971,0.0712905355297434,0.071847125938653,0.0718735623296589,0.0731750350781355,0.0743967442270541,0.0749541925920459,0.0745867170210307,0.0743162094218784,0.0743196625256123,0.0750833937292407,0.0758320083283893,0.0759454054889241,0.0763135994809434,0.0768918014280725,0.077987828455235,0.0791172446466163,0.0803231130765208,0.0815042331897522,0.0824518388295904,0.0833566638735498,0.0839929358524862,0.0842207245456714,0.0841456021792022,0.0836651993593389
"Franklin County, OH","County",39049,1304715,"Ohio","Franklin County, OH","Columbus, OH",0.092894433233898,0.084966988615524,0.0807759550589062,0.0797540159139052,0.0720897140729814,0.065087051571589,0.0582618079973432,0.0551868564747978,0.0548380602627564,0.0533000125025213,0.0532141976356043,0.0469101493149402,0.0422001963771668,0.0411087878071712,0.0394326677978372,0.0383727064515877,0.0360190561120463,0.034043107301901,0.032594593758763,0.0332429175266546,0.0348130104433882,0.0382254316415684,0.0404610074124063,0.0425776567760896,0.0442180181597042,0.0450154044588472,0.0469267174175213,0.0473057661857603,0.0480536240162212,0.0483062114073184,0.0478749408745076,0.048139483507266,0.0486947766588627,0.0495353564481301,0.0507558450303481,0.0536009162499411,0.0557427820553944,0.0574737146053844,0.0593102340309232,0.0591582022675332,0.058437795736851,0.0569066009867739,0.0545987392833454,0.0530350892736689,0.0523774001368849,0.0522933770394094,0.0528889613441648,0.0529650334361545,0.0524291272555822,0.0516842047248682,0.0503383494448176,0.0479348655216995,0.0451962551102218,0.042556165312719,0.0404294487176753,0.0389180760129672,0.0385244185154532,0.0380266747423403,0.0374971346466506,0.037670052352358,0.0370817434841937,0.0377866824117192,0.0388683993271645,0.0392755213308298,0.0398670956360008,0.039300564323462,0.0388944592316655,0.0392668341484635,0.0402481178928883,0.0413839237299974,0.0425251808336126,0.0435116747235199,0.0448553494170061,0.0465877005563776,0.0478578305201742,0.048220057277782,0.0479840233753695,0.0485722545029231,0.0504294342705476,0.053653211110125,0.0576912978099184,0.061308552871562,0.0620363716269966,0.062053980894036,0.0615770377796621,0.0612199591229872,0.0626751435493182,0.0634515516930154,0.0629229587428321,0.0608602680989825,0.0586024729859436,0.0579824052726435,0.0585409217788881,0.0598722167626943,0.0605832838837479,0.0591280651162289,0.0570275312770876,0.0551628390693251,0.0544605333098033,0.0545074219050979
